Nome_Municipio,UF,Taxa_Alfabetizacao,Pop_Alfabetizada,Populacao_Total,Vulnerabilidade_Real,Vulnerabilidade_Prevista,Score_Previsao,Previsao_Correta,prop_15_19,prop_20_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_65_mais,prop_brancos,prop_pretos,prop_pardos,prop_amarelos,prop_indigenas,prop_homens,prop_mulheres
Nova Candelária,RS,97.9,2516,2570,Média,Média,1.0,True,0.054474708171206226,0.06108949416342412,0.1793774319066148,0.17665369649805449,0.15680933852140078,0.15525291828793775,0.21634241245136188,0.9529182879377431,0.005447470817120622,0.04124513618677043,0.0003891050583657588,0.0,0.5058365758754864,0.49416342412451364
São José do Sabugi,PB,82.36,2801,3401,Média,Média,1.0,True,0.0893854748603352,0.09144369303146134,0.17847691855336667,0.1822993237283152,0.17053807703616583,0.13231402528668038,0.1555424875036754,0.40987944722140546,0.06733313731255514,0.5145545427815349,0.0073507791825933545,0.0008820935019112026,0.5004410467509556,0.4995589532490444
Santa Rita de Caldas,MG,94.34,6785,7192,Média,Média,1.0,True,0.06090100111234705,0.07299777530589543,0.14098998887652947,0.17199666295884317,0.17199666295884317,0.16949388209121247,0.21162402669632926,0.7885150166852057,0.050194660734149056,0.15864849833147943,0.002224694104560623,0.0004171301446051168,0.5061179087875417,0.4938820912124583
Vargem,SC,94.22,2004,2127,Média,Média,1.0,True,0.07945463093559003,0.07945463093559003,0.15608838740009404,0.18100611189468735,0.17818523742360132,0.17207334273624825,0.153737658674189,0.6455101081335214,0.011283497884344146,0.3432063939821345,0.0,0.0,0.5190409026798307,0.4809590973201692
Magda,SP,94.16,2515,2671,Média,Média,1.0,True,0.058030700112317486,0.07001123174840884,0.14751029576937477,0.15986521901909398,0.17746162485960315,0.1662298764507675,0.2208910520404343,0.6813927368026956,0.03519281168101834,0.2822912766754025,0.0007487832272557095,0.00037439161362785476,0.4908274054661176,0.5091725945338824
Peritiba,SC,97.3,2447,2515,Média,Média,1.0,True,0.060834990059642144,0.054075546719681906,0.15188866799204773,0.14910536779324055,0.15347912524850896,0.2043737574552684,0.22624254473161035,0.8982107355864811,0.009940357852882704,0.09184890656063618,0.0,0.0,0.49662027833001987,0.5033797216699801
Ipueira,RN,86.53,1465,1693,Média,Média,1.0,True,0.08092144122858831,0.0897814530419374,0.1512108682811577,0.16302421736562314,0.15416420555227406,0.15948021264028353,0.20141760189013586,0.44240992321323097,0.06969875959834614,0.4813939751919669,0.006497341996455995,0.0,0.4778499704666273,0.5221500295333728
Ibiúna,SP,93.94,56840,60508,Média,Média,1.0,True,0.08664969921332716,0.08993852052621142,0.17250611489389833,0.19109869769286705,0.16890328551596484,0.14270840219475112,0.1481952799629801,0.5784524360415152,0.0547861439809612,0.3392443974350499,0.026492364645997222,0.001024657896476499,0.498743967739803,0.501256032260197
Presidente Sarney,MA,79.65,9827,12338,Média,Média,1.0,True,0.14127087048143946,0.11249797373966607,0.19800615983141515,0.19281893337656023,0.1345436861727995,0.10244772248338467,0.11841465391473496,0.1269249473172313,0.114686334900308,0.757091911168747,0.0003242016534284325,0.0009726049602852974,0.49051710163721834,0.5094828983627816
Eldorado,MS,90.74,8031,8851,Média,Média,1.0,True,0.09309682521748955,0.09275788046548412,0.19319850864309118,0.1847248898429556,0.16698678115467178,0.14111399841825784,0.12812111625804995,0.39193311490227095,0.059880239520958084,0.49293865099988704,0.002259631680036154,0.052988362896847815,0.48875833239182015,0.5112416676081799
Rio Pardo,RS,94.31,27120,28755,Média,Média,1.0,True,0.07779516605807686,0.07995131281516259,0.15847678664580073,0.15948530690314727,0.15778125543383759,0.16884020170405148,0.1976699704399235,0.8059815684228829,0.07650843331594505,0.11650147800382542,0.0008346374543557642,0.0001738828029907842,0.4819335767692575,0.5180664232307425
Arapuã,PR,87.77,2556,2912,Média,Média,1.0,True,0.07623626373626374,0.07417582417582418,0.15350274725274726,0.15144230769230768,0.17822802197802198,0.1723901098901099,0.19402472527472528,0.5631868131868132,0.036057692307692304,0.3918269230769231,0.008241758241758242,0.0006868131868131869,0.4876373626373626,0.5123626373626373
Assaré,CE,74.37,12896,17341,Média,Média,1.0,True,0.09826422928320167,0.09745689406608615,0.18413009630355803,0.16515771870134363,0.15097168560059973,0.12934663514214867,0.17467274090306212,0.3405224612190762,0.07859985006631683,0.5775906810449224,0.002768006458681737,0.0005190012110028257,0.4928781500490168,0.5071218499509832
Quixabá,PB,82.35,1143,1388,Média,Média,1.0,True,0.10806916426512968,0.08645533141210375,0.17363112391930835,0.18155619596541786,0.18227665706051874,0.12680115273775217,0.14121037463976946,0.31556195965417866,0.07420749279538905,0.6102305475504323,0.0,0.0,0.5021613832853026,0.4978386167146974
Nova Bandeirantes,MT,93.5,9903,10592,Média,Média,1.0,True,0.086952416918429,0.0823262839879154,0.20723187311178248,0.2008119335347432,0.1896714501510574,0.1395392749244713,0.09346676737160121,0.34818731117824775,0.0773225075528701,0.5713746223564955,0.0008496978851963746,0.0022658610271903325,0.555702416918429,0.444297583081571
Campanário,MG,83.46,2013,2412,Média,Média,1.0,True,0.087893864013267,0.08291873963515754,0.15008291873963517,0.1612769485903814,0.18366500829187396,0.14883913764510778,0.1853233830845771,0.18822553897180763,0.13640132669983415,0.6625207296849088,0.0008291873963515755,0.012023217247097845,0.47512437810945274,0.5248756218905473
São João do Jaguaribe,CE,79.66,3986,5004,Média,Média,1.0,True,0.0671462829736211,0.06914468425259793,0.13389288569144683,0.1606714628297362,0.18904876099120704,0.16326938449240608,0.2168265387689848,0.30035971223021585,0.044964028776978415,0.654476418864908,0.00019984012789768185,0.0,0.4710231814548361,0.5289768185451639
Lagoa,PB,73.44,2619,3566,Média,Média,1.0,True,0.09282108805384184,0.08244531688166012,0.15900168255748737,0.18339876612450925,0.16461020751542343,0.13853056646102074,0.1791923724060572,0.3881099270891755,0.025518788558609087,0.5858104318564218,0.00028042624789680314,0.00028042624789680314,0.48485698261357263,0.5151430173864273
Cantanhede,MA,82.95,15167,18285,Média,Média,1.0,True,0.1394038829641783,0.1388569866010391,0.205359584358764,0.18146021328958162,0.1343724364232978,0.10259775772491113,0.09794913863822806,0.11386382280557834,0.10347279190593382,0.7812414547443259,0.00032813781788351107,0.0010937927262783702,0.49767569045665844,0.5023243095433415
Bocaiúva do Sul,PR,94.35,9752,10336,Média,Média,1.0,True,0.10158668730650154,0.09781346749226007,0.18595201238390094,0.18430727554179566,0.16669891640866874,0.13138544891640866,0.1322561919504644,0.6121323529411765,0.029121517027863777,0.35487616099071206,0.0025154798761609907,0.0013544891640866873,0.5007739938080495,0.49922600619195046
Amarante,PI,77.91,10209,13104,Média,Média,1.0,True,0.10004578754578755,0.09004884004884005,0.16666666666666666,0.18894993894993894,0.15086996336996336,0.13690476190476192,0.1665140415140415,0.10912698412698413,0.32745726495726496,0.5614316239316239,0.0006868131868131869,0.0012973137973137973,0.4785561660561661,0.521443833943834
Alcobaça,BA,83.37,15706,18838,Média,Média,1.0,True,0.10101921647733306,0.09151714619386346,0.17586792653147892,0.19450047775772375,0.16339314152245463,0.1338252468414906,0.1398768446756556,0.14407049580634887,0.30698587960505364,0.5397600594542945,0.0012740205966663128,0.007909544537636691,0.5025480411933326,0.49745195880666737
Piumhi,MG,95.89,28823,30058,Média,Baixa,1.0,False,0.0787810233548473,0.08786346396965866,0.18297957282587,0.18846896001064609,0.15832723401423915,0.14611750615476746,0.1574622396699714,0.5674030208264023,0.08736442877104265,0.34300352651540356,0.0014305675693658925,0.0007984563177856145,0.4863264355579214,0.5136735644420787
Apodi,RN,79.54,23601,29671,Média,Média,1.0,True,0.08206666441980384,0.08722321458663342,0.18930942671295203,0.1946344915911159,0.169357284890971,0.1443834046712278,0.13302551312729602,0.4259377843685754,0.05513801354858279,0.5140035725118803,0.0007751676721377776,0.004145461898823768,0.48811971285093186,0.5118802871490681
Santo Antônio de Posse,SP,96.26,18124,18829,Média,Média,1.0,True,0.08322268840618195,0.0995273248712093,0.19687715757607946,0.19459344627967498,0.1632056933453715,0.13203037867119868,0.13054331085028414,0.6185671039354188,0.0566147963248181,0.32184396409793403,0.002867916511763769,0.00010621913006532477,0.49705241914068726,0.5029475808593128
Arvorezinha,RS,95.31,8235,8640,Média,Média,1.0,True,0.07118055555555555,0.07881944444444444,0.17511574074074074,0.16921296296296295,0.16041666666666668,0.14849537037037036,0.19675925925925927,0.8943287037037037,0.02199074074074074,0.08368055555555555,0.0,0.0,0.49710648148148145,0.5028935185185185
Derrubadas,RS,93.32,2136,2289,Média,Média,1.0,True,0.07601572739187418,0.072520751419834,0.14154652686762778,0.145041502839668,0.17562254259501967,0.19571865443425077,0.19353429445172565,0.8173875054609,0.019222367846221056,0.16295325469637395,0.00043687199650502403,0.0,0.5037134119702927,0.4962865880297073
Coqueiro Seco,AL,81.46,3538,4343,Média,Média,1.0,True,0.11743034768593139,0.10039143449228644,0.17775731061478242,0.19456596822472946,0.16808657609947042,0.12180520377619157,0.11996315910660833,0.2166705042597283,0.11144370250978586,0.6711950264793921,0.00023025558369790466,0.00046051116739580933,0.4823854478471103,0.5176145521528898
São José do Herval,RS,89.77,1431,1594,Média,Média,1.0,True,0.07967377666248432,0.05771643663739021,0.14491844416562108,0.1493099121706399,0.17879548306148055,0.17691342534504392,0.21267252195734002,0.7132998745294856,0.013801756587202008,0.2710163111668758,0.0018820577164366374,0.0,0.5181932245922208,0.48180677540777916
Zé Doca,MA,80.77,24731,30618,Média,Média,1.0,True,0.12750669540792997,0.11026193742243125,0.1906721536351166,0.20210333790580703,0.1354432033444379,0.10941276373375139,0.12459990855052583,0.1690508851002678,0.10382781370435691,0.7194787379972565,0.00022862368541380886,0.007413939512704945,0.4891893657325756,0.5108106342674243
Espírito Santo do Dourado,MG,91.46,4758,5202,Média,Média,1.0,True,0.0922722029988466,0.10668973471741638,0.1908881199538639,0.18569780853517878,0.1451364859669358,0.131680123029604,0.14763552479815456,0.6420607458669743,0.05632449058054594,0.29950019223375624,0.0005767012687427913,0.0015378700499807767,0.5251826220684352,0.4748173779315648
Santana do Manhuaçu,MG,88.45,6336,7163,Média,Média,1.0,True,0.10023733072734888,0.09339662152729303,0.17743962027083623,0.18190702219740332,0.16487505235236632,0.13555772720926987,0.14658662571548234,0.2821443529247522,0.09576992880078179,0.6213876867234399,0.0005584252408208851,0.00013960631020522128,0.512913583693983,0.487086416306017
Ielmo Marinho,RN,74.81,6783,9067,Média,Média,1.0,True,0.11392963493989192,0.10808426160802911,0.19300761001433772,0.18164773353920813,0.1597000110290063,0.11558398588287196,0.1280467629866549,0.2480423513841403,0.12672328223227086,0.6211536340575714,0.0022058012573067166,0.0018749310687107093,0.5116356016322929,0.48836439836770706
Campo Alegre,AL,78.44,19178,24448,Média,Média,1.0,True,0.1244273560209424,0.11837369109947644,0.1862729057591623,0.1952306937172775,0.15281413612565445,0.1099476439790576,0.11293357329842932,0.24709587696335078,0.12639070680628273,0.6249590968586387,0.0011043848167539268,0.000449934554973822,0.4714496073298429,0.528550392670157
Pedra Grande,RN,76.65,2143,2796,Média,Média,1.0,True,0.1251788268955651,0.10586552217453506,0.1963519313304721,0.19527896995708155,0.1555793991416309,0.09835479256080114,0.12339055793991416,0.2707439198855508,0.1427038626609442,0.5793991416309013,0.006437768240343348,0.000715307582260372,0.4989270386266094,0.5010729613733905
Itaperuna,RJ,94.01,78920,83947,Média,Média,1.0,True,0.07215266775465472,0.08339785817241831,0.16836813703884593,0.18783279926620366,0.167331768854158,0.15295364932636069,0.16796311958735868,0.44654365254267575,0.15649159588788164,0.39528512037356905,0.0008934208488689292,0.0007862103470046577,0.47555004943595364,0.5244499505640463
São Rafael,RN,78.5,5050,6433,Média,Média,1.0,True,0.08984921498523239,0.07990051297994714,0.1571584019897404,0.19368879216539717,0.16166640758588527,0.14829783926628323,0.1694388310275144,0.47256334525104926,0.05891496968754858,0.4671226488419089,0.001399036219493238,0.0,0.5067620083942174,0.4932379916057827
Cristino Castro,PI,82.02,6502,7927,Média,Média,1.0,True,0.11101299356629242,0.10129935662924183,0.20146335309701022,0.18922669357890753,0.14494764728144316,0.11467137630881796,0.13737857953828686,0.1457045540557588,0.13271098776334048,0.7210798536646903,0.0,0.0005046045162104201,0.5035953071779993,0.4964046928220008
Santo Estêvão,BA,84.87,34227,40328,Média,Média,1.0,True,0.0991618726443166,0.10600575282682008,0.20023308867288236,0.2094078555842095,0.1423576671295378,0.11346954969252132,0.12936421344971236,0.11942074985121999,0.30264332473715533,0.5767952787145407,0.0002479666732791113,0.0008926800238048007,0.4641688157111684,0.5358311842888316
Guaraciaba do Norte,CE,78.87,25618,32482,Média,Média,1.0,True,0.10805984853149436,0.10636660304168463,0.188350471030109,0.18243950495659134,0.14592697493996676,0.12314512653161751,0.14571147096853643,0.2938242719044394,0.042916076596268705,0.6595960839849763,0.0028015516285942984,0.0008620158857213226,0.49461240071424173,0.5053875992857583
Tanque d'Arca,AL,70.26,3197,4550,Média,Média,1.0,True,0.09736263736263737,0.09142857142857143,0.17494505494505494,0.19494505494505496,0.16483516483516483,0.12571428571428572,0.15076923076923077,0.2887912087912088,0.08725274725274726,0.6208791208791209,0.0013186813186813187,0.0017582417582417582,0.47714285714285715,0.5228571428571429
Lajinha,MG,89.09,14689,16488,Média,Média,1.0,True,0.08770014556040757,0.09685832120329937,0.18261766132945173,0.20238961669092673,0.15829694323144106,0.1270014556040757,0.14513585638039786,0.4216399805919457,0.09788937409024745,0.48028869480834546,0.0001819505094614265,0.0,0.49745269286754,0.50254730713246
Júlio Borges,PI,86.6,3579,4133,Média,Média,1.0,True,0.11008952334865715,0.09750786353738204,0.1834018872489717,0.18824098717638518,0.1473505927897411,0.1270263730946044,0.1463827728042584,0.06944108395838373,0.12872005806919912,0.8018388579724172,0.0,0.0,0.5269779820953303,0.47302201790466974
Vila Lângaro,RS,96.0,1704,1775,Média,Média,1.0,True,0.0552112676056338,0.0856338028169014,0.13408450704225353,0.14366197183098592,0.1723943661971831,0.18985915492957747,0.2191549295774648,0.8873239436619719,0.016901408450704224,0.09521126760563381,0.0,0.0005633802816901409,0.5087323943661972,0.49126760563380284
Coronel Barros,RS,98.03,2333,2380,Baixa,Baixa,1.0,True,0.06680672268907563,0.06512605042016807,0.13361344537815126,0.16218487394957984,0.17478991596638654,0.16554621848739495,0.2319327731092437,0.8315126050420169,0.01764705882352941,0.14705882352941177,0.0016806722689075631,0.0021008403361344537,0.4928571428571429,0.5071428571428571
Pedrinhas,SE,76.75,4562,5944,Média,Média,1.0,True,0.11793405114401077,0.0958950201884253,0.16975100942126514,0.18489232839838493,0.1670592193808883,0.13391655450874831,0.13055181695827725,0.1842193808882907,0.14737550471063257,0.6663862718707941,0.0006729475100942127,0.0013458950201884253,0.47039030955585465,0.5296096904441454
Japaratuba,SE,84.72,10663,12586,Média,Média,1.0,True,0.10432226283171778,0.10217702208803432,0.18266327665660256,0.19640870808835215,0.15795328142380421,0.1272842841252185,0.12919116478627046,0.16804385825520418,0.17606864770379788,0.6542984268234546,0.00039726680438582554,0.0011918004131574766,0.47878595264579693,0.5212140473542031
Amaporã,PR,90.22,3422,3793,Média,Média,1.0,True,0.0975481149485895,0.08858423411547588,0.17743211178486687,0.17189559715264963,0.18033219087793304,0.15739520168731874,0.12681254943316636,0.36751911415765887,0.10598470867387293,0.5233324545214869,0.002636435539151068,0.0005272871078302136,0.49723174268389136,0.5027682573161086
Fervedouro,MG,87.89,7380,8397,Média,Média,1.0,True,0.0947957603906157,0.09670120281052758,0.18220793140407288,0.1924496844110992,0.16148624508753126,0.1336191496963201,0.13874002619983328,0.4077646778611409,0.06383232106704775,0.525663927593188,0.0022627128736453497,0.00047636060497796833,0.5130403715612719,0.48695962843872814
Jussari,BA,81.84,3839,4691,Média,Média,1.0,True,0.09315710935834577,0.089106800255809,0.16457045406096782,0.17778725218503516,0.16371775740780217,0.14645065018119804,0.16520997655084205,0.14303986356853549,0.23406523129396717,0.6073331912172245,0.0023449157962055,0.013216798124067362,0.5052227670006395,0.4947772329993605
Dois Vizinhos,PR,95.99,34579,36024,Média,Média,1.0,True,0.08266711081501221,0.10592938041305797,0.21255274261603377,0.18462691538974016,0.157145236508994,0.13202309571396847,0.12505551854319344,0.7095547412835888,0.023262269598045747,0.26518432156340216,0.001554519209415945,0.00044414834554741284,0.4885354208305574,0.5114645791694425
Nazaré da Mata,PE,83.53,20521,24566,Média,Média,1.0,True,0.08874053569974762,0.08947325571928683,0.17007245786859887,0.1949442318651795,0.17182284458194252,0.1360823902955304,0.14886428396971424,0.25543434014491573,0.17324757795326876,0.5682650818204021,0.0016282667100871123,0.0014247333713262233,0.4614914923064398,0.5385085076935602
Bannach,PA,87.22,2620,3004,Média,Média,1.0,True,0.11984021304926765,0.11151797603195739,0.2003994673768309,0.20838881491344874,0.15712383488681758,0.11251664447403462,0.09021304926764315,0.1807589880159787,0.11218375499334221,0.6614513981358189,0.0019973368841544607,0.04360852197070573,0.538948069241012,0.46105193075898804
Ibititá,BA,85.17,11547,13558,Média,Média,1.0,True,0.09507301961941289,0.0858533707036436,0.1636672075527364,0.1896297388995427,0.16270836406549638,0.1447853665732409,0.15828293258592713,0.275335595220534,0.20534002065201357,0.5165953680483847,0.000737571913261543,0.0019914441658061663,0.49911491370408617,0.5008850862959139
Vera,MT,92.87,8932,9618,Média,Média,1.0,True,0.10293200249532128,0.11031399459347058,0.2148055728841755,0.198378041172801,0.15970056144728634,0.12424620503223123,0.08962362237471408,0.4370971095861926,0.09336660428363486,0.46652110625909754,0.001455604075691412,0.0015595757953836558,0.5185069661052194,0.4814930338947806
Santana do Matos,RN,74.35,7613,10239,Média,Média,1.0,True,0.07842562750268581,0.07276101181756031,0.16759449164957516,0.18331868346518215,0.16437152065631408,0.15333528664908683,0.18019337825959567,0.36585604062896765,0.09043851938665885,0.5420451215939056,0.0007813263013966208,0.0008789920890711983,0.4982908487156949,0.5017091512843052
Cachoeira de Minas,MG,93.66,9191,9813,Média,Média,1.0,True,0.07785590543157037,0.077957811066952,0.15377560379088964,0.16987669418118823,0.16580046876592275,0.1659023744013044,0.18883114236217263,0.7921125038214614,0.04015082034036482,0.1653928462243962,0.0019362070722510954,0.00040762254152654643,0.5089167430958932,0.4910832569041068
Peixoto de Azevedo,MT,90.52,22285,24618,Média,Média,1.0,True,0.1036233650174669,0.10601998537655374,0.20858721260866034,0.20590624746120725,0.15500853034365097,0.13096108538467788,0.08989357380778293,0.2355187261353481,0.11000081241368105,0.6242992932000975,0.001015517101307986,0.029165651149565357,0.514745308310992,0.48525469168900803
Carapicuíba,SP,96.62,299174,309636,Baixa,Baixa,1.0,True,0.09083892053895543,0.10004327662158147,0.1896549496828534,0.21027593690656124,0.16973801495950083,0.12472063971889573,0.11472826157165188,0.45260564017103955,0.11919479647069463,0.42388481959462077,0.003194073040602514,0.0011206707230425404,0.4730328514772184,0.5269671485227816
Ourizona,PR,91.86,2427,2642,Média,Média,1.0,True,0.06661619984859955,0.06661619984859955,0.15859197577592732,0.1752460257380772,0.16389099167297502,0.17221801665404995,0.1968205904617714,0.566994700984103,0.07607872823618471,0.3485995457986374,0.008327024981074944,0.0,0.49621498864496594,0.5037850113550341
Joaquim Nabuco,PE,78.31,7932,10129,Média,Média,1.0,True,0.11620100700957646,0.10573600552868002,0.19360252739658407,0.19192417810247803,0.16201007009576462,0.12281567775693553,0.10771053410998124,0.26369829203277717,0.1261723763451476,0.6051930101688222,0.0036528778754072464,0.0012834435778457892,0.48208115312469146,0.5179188468753085
Doverlândia,GO,89.21,5070,5683,Média,Média,1.0,True,0.07619215203237727,0.07636811543199015,0.17033257082526834,0.17649128981171916,0.19549533696991025,0.15238430406475453,0.1527362308639803,0.38078479676227345,0.10241069857469647,0.5159246876649657,0.00035192679922576106,0.0005278901988386416,0.5178602850607074,0.48213971493929264
Campo do Brito,SE,79.48,11408,14353,Média,Média,1.0,True,0.097470912004459,0.10541350240367868,0.1878352957569846,0.1914582317285585,0.15996655751410854,0.12178638612136836,0.13606911447084233,0.2724169163241134,0.10680693931582248,0.6198704103671706,0.0006270466104647113,0.00027868738242876054,0.47216609767992757,0.5278339023200724
Jacobina,BA,87.3,56961,65248,Média,Média,1.0,True,0.09519065718489456,0.09719838155958803,0.18627390877881314,0.20590669445806767,0.16074055909759685,0.12058607160372732,0.1341037273173124,0.20452734183423246,0.21413683178028445,0.575190044139284,0.0017778322707209416,0.004367949975478176,0.4690105443845022,0.5309894556154978
Pedra Preta,RN,75.4,1471,1951,Média,Média,1.0,True,0.09687339825730394,0.10097385955920041,0.18964633521271143,0.17119425935417734,0.1522296258329062,0.13480266529984622,0.15427985648385442,0.29420809841107126,0.15120451050743208,0.5545873910814967,0.0,0.0,0.5105074320861097,0.4894925679138903
Tacima,PB,71.86,4597,6397,Média,Média,1.0,True,0.0991089573237455,0.08941691417852118,0.17211192746599968,0.17883382835704237,0.16460841019227762,0.12959199624824136,0.16632796623417226,0.3074878849460685,0.07003282788807254,0.6216976707831796,0.0003126465530717524,0.0004689698296076286,0.4966390495544787,0.5033609504455213
Quilombo,SC,94.99,8562,9014,Média,Média,1.0,True,0.06955846461060572,0.09130241846017306,0.2020190814288884,0.16563124029287773,0.14932327490570224,0.15387175504770356,0.16829376525404927,0.7600399378744176,0.04515198579986687,0.19380962946527625,0.0006656312402928778,0.0003328156201464389,0.49800310627912137,0.5019968937208786
Bocaiúva,MG,91.94,35244,38333,Média,Média,1.0,True,0.09519213210549657,0.09866172749328254,0.18605379177210238,0.19361907494847783,0.15949703910468788,0.1367229280254611,0.13025330655049175,0.22878459812694024,0.11994886912060104,0.650118696684319,0.0008608770511047922,0.00028695901703493075,0.49025643701249577,0.5097435629875042
São Gotardo,MG,94.59,30832,32596,Média,Média,1.0,True,0.09228126150447907,0.12222358571603878,0.22404589520186527,0.2012823659344705,0.14431218554423855,0.1101362130322739,0.10571849306663395,0.41324088845257084,0.09218922567186158,0.48392440790281016,0.009878512700944902,0.0007669652718124923,0.5024849674806725,0.49751503251932755
Capoeiras,PE,75.47,10628,14083,Média,Média,1.0,True,0.1054462827522545,0.10161187247035433,0.18611091386778386,0.18817013420435988,0.14641766669033587,0.1254704253355109,0.1467727046794007,0.45210537527515443,0.05808421501100618,0.48732514379038555,0.0010651139671944898,0.0014201519562593197,0.49421288077824327,0.5057871192217567
Maragogipe,BA,82.4,23960,29076,Média,Média,1.0,True,0.09953226028339524,0.09268812766542853,0.1671481634337598,0.21082679873435137,0.17340762140597055,0.12618654560462236,0.13021048287247214,0.1385334984179392,0.3000756637776861,0.5593272802311184,0.0007910304030815793,0.0012725271701747145,0.4848328518365662,0.5151671481634338
Itobi,SP,94.21,6236,6619,Média,Média,1.0,True,0.07810847560054389,0.08943949237044871,0.1826559903308657,0.19806617313793626,0.14820969935035505,0.14820969935035505,0.1553104698594954,0.6053784559601149,0.06436017525305937,0.3287505665508385,0.0013597220123885783,0.00015108022359873092,0.5076295512917359,0.4923704487082641
Babaçulândia,TO,83.0,5156,6212,Média,Média,1.0,True,0.0980360592401803,0.07678686413393432,0.15099806825499035,0.18399871216999356,0.16355441081777206,0.15437862202189312,0.17224726336123633,0.20057952350289762,0.13232453316162265,0.6650032195750161,0.0004829362524146813,0.0016097875080489374,0.5243077913715389,0.47569220862846107
Barracão,PR,93.72,7271,7758,Média,Média,1.0,True,0.08662026295436968,0.08778035576179427,0.1860015467904099,0.1789120907450374,0.16215519463779324,0.15210105697344675,0.14642949213714876,0.6432070121165249,0.032611497808713585,0.3217324052590874,0.001160092807424594,0.001288992008249549,0.49303944315545245,0.5069605568445475
Olho d'Água,PB,71.28,3396,4764,Média,Média,1.0,True,0.09865659109991604,0.08984047019311503,0.16960537363560033,0.18513853904282115,0.16351805205709488,0.13706968933669186,0.1561712846347607,0.359151973131822,0.06570109151973132,0.5751469353484466,0.0,0.0,0.48404701931150296,0.515952980688497
Patrocínio do Muriaé,MG,93.6,4332,4628,Média,Média,1.0,True,0.07108902333621435,0.084485738980121,0.15643906655142611,0.17502160760587726,0.1583837510803803,0.14995678478824545,0.20462402765773552,0.4280466724286949,0.11646499567847883,0.45484010371650824,0.000216076058772688,0.000432152117545376,0.48962834917891096,0.510371650821089
Esmeraldas,MG,94.84,63470,66925,Média,Média,1.0,True,0.08903997011580127,0.09286514755323123,0.20010459469555472,0.2089204333208816,0.1616735151288756,0.13016062756817331,0.11723571161748225,0.2347403810235338,0.1945461337317893,0.5675756443780351,0.0014792678371311169,0.0016585730295106463,0.4910870377288009,0.5089129622711991
São Félix,BA,87.22,7832,8980,Média,Média,1.0,True,0.08908685968819599,0.08975501113585746,0.16703786191536749,0.2081291759465479,0.1690423162583519,0.14287305122494431,0.13407572383073496,0.08106904231625835,0.4194877505567929,0.4956570155902004,0.0010022271714922048,0.0027839643652561247,0.46893095768374166,0.5310690423162584
Barra de Santo Antônio,AL,78.71,9606,12205,Média,Média,1.0,True,0.11773863170831626,0.11618189266693978,0.19918066366243342,0.1904956984842278,0.1632937320770176,0.11593609176566981,0.09717328963539533,0.24686603850880787,0.117083162638263,0.634657927079066,0.000737402703809914,0.0006554690700532568,0.4870954526833265,0.5129045473166735
Miracema do Tocantins,TO,90.71,13271,14630,Média,Média,1.0,True,0.10847573479152427,0.09644565960355433,0.17183868762816132,0.1937799043062201,0.16520847573479153,0.12898154477101845,0.13526999316473,0.2177717019822283,0.1622693096377307,0.6128503075871496,0.001367053998632946,0.005741626794258373,0.5006835269993165,0.49931647300068355
João Monlevade,MG,97.14,64289,66182,Baixa,Baixa,1.0,True,0.07580611042277356,0.0894049741621589,0.17710253543259497,0.1853676226164214,0.15724819437309237,0.15439243298782146,0.16067813000513734,0.34278202532410623,0.18249675138255114,0.4726965035810341,0.0009972500075549242,0.0010274697047535583,0.4700069505303557,0.5299930494696443
Ortigueira,PR,88.27,16657,18871,Média,Média,1.0,True,0.09702718456891526,0.08907848020772614,0.17518944412060833,0.18822531927295852,0.17095013512797413,0.1394732658576652,0.1400561708441524,0.6284775581580202,0.033967463303481535,0.3076148587780192,0.0021196544963171,0.02782046526416194,0.5087170791161041,0.4912829208838959
Cupira,PE,80.57,14796,18364,Média,Média,1.0,True,0.09954258331518188,0.10362666085820083,0.18797647571335221,0.19091701154432586,0.15535830973644085,0.11495316924417338,0.14762578958832498,0.42076889566543235,0.05423654977129166,0.5222718362012634,0.0015247222827270747,0.0011979960792855588,0.4599760400784143,0.5400239599215857
Santa Bárbara,BA,81.95,13739,16766,Média,Média,1.0,True,0.10431826315161637,0.10676368841703447,0.1731480376953358,0.19569366575211739,0.16139806751759514,0.12012406059883096,0.13855421686746988,0.10640582130502207,0.2744244303948467,0.6170821901467255,0.00023857807467493738,0.0018489800787307646,0.4835381128474293,0.5164618871525707
Itambé do Mato Dentro,MG,86.33,1553,1799,Média,Média,1.0,True,0.07337409672040023,0.054474708171206226,0.13841022790439134,0.16953863257365204,0.1528627015008338,0.1895497498610339,0.22178988326848248,0.25514174541411894,0.05892162312395775,0.6853807670928294,0.0,0.0005558643690939411,0.48249027237354086,0.5175097276264592
São João do Itaperiú,SC,96.25,3360,3491,Média,Média,1.0,True,0.09223718132340304,0.08564881122887424,0.194786594099112,0.19306788885706103,0.15124606130048696,0.14494414207963335,0.1380693211114294,0.8238327126897736,0.01031223145230593,0.16413635061586937,0.0008593526210254941,0.0008593526210254941,0.5144657691205958,0.48553423087940417
Balbinos,SP,97.07,3541,3648,Baixa,Média,1.0,False,0.025767543859649123,0.0644188596491228,0.34375,0.3067434210526316,0.12856359649122806,0.061677631578947366,0.06907894736842106,0.4761513157894737,0.10224780701754387,0.4185855263157895,0.001918859649122807,0.0010964912280701754,0.8374451754385965,0.16255482456140352
