id_municipio,nome_municipio,uf,regiao
5176,Bananal,SP,Sudeste
3709,Barbosa,SP,Sudeste
309,Bariri,SP,Sudeste
627,Barra Bonita,SP,Sudeste
1925,Barra do Chapéu,SP,Sudeste
2415,Barra do Turvo,SP,Sudeste
2297,Barretos,SP,Sudeste
3392,Barrinha,SP,Sudeste
1595,Barueri,SP,Sudeste
3400,Barão de Antonina,SP,Sudeste
4087,Bastos,SP,Sudeste
3337,Batatais,SP,Sudeste
842,Bauru,SP,Sudeste
1081,Bebedouro,SP,Sudeste
2411,Bento de Abreu,SP,Sudeste
1976,Bernardino de Campos,SP,Sudeste
855,Bertioga,SP,Sudeste
5057,Bilac,SP,Sudeste
386,Birigui,SP,Sudeste
3683,Biritiba-Mirim,SP,Sudeste
5015,Boa Esperança do Sul,SP,Sudeste
3909,Bocaina,SP,Sudeste
2274,Bofete,SP,Sudeste
3444,Boituva,SP,Sudeste
243,Bom Jesus dos Perdões,SP,Sudeste
2748,Bom Sucesso de Itararé,SP,Sudeste
2356,Boracéia,SP,Sudeste
4266,Borborema,SP,Sudeste
4765,Borebi,SP,Sudeste
5566,Borá,SP,Sudeste
4201,Botucatu,SP,Sudeste
4710,Bragança Paulista,SP,Sudeste
5191,Braúna,SP,Sudeste
102,Brejo Alegre,SP,Sudeste
913,Brodowski,SP,Sudeste
291,Brotas,SP,Sudeste
5141,Buri,SP,Sudeste
2256,Buritama,SP,Sudeste
1888,Buritizal,SP,Sudeste
4807,Bálsamo,SP,Sudeste
3873,Cabreúva,SP,Sudeste
1276,Cabrália Paulista,SP,Sudeste
1603,Cachoeira Paulista,SP,Sudeste
3326,Caconde,SP,Sudeste
3783,Cafelândia,SP,Sudeste
3079,Caiabu,SP,Sudeste
2479,Caieiras,SP,Sudeste
2644,Caiuá,SP,Sudeste
1366,Cajamar,SP,Sudeste
3975,Cajati,SP,Sudeste
4681,Cajobi,SP,Sudeste
4174,Cajuru,SP,Sudeste
4871,Campina do Monte Alegre,SP,Sudeste
4564,Campinas,SP,Sudeste
1619,Campo Limpo Paulista,SP,Sudeste
5488,Campos Novos Paulista,SP,Sudeste
3966,Campos do Jordão,SP,Sudeste
5383,Cananéia,SP,Sudeste
4789,Canas,SP,Sudeste
2663,Canitar,SP,Sudeste
1068,Capela do Alto,SP,Sudeste
106,Capivari,SP,Sudeste
1601,Capão Bonito,SP,Sudeste
2026,Caraguatatuba,SP,Sudeste
1012,Carapicuíba,SP,Sudeste
4669,Cardoso,SP,Sudeste
3666,Casa Branca,SP,Sudeste
1532,Castilho,SP,Sudeste
3553,Catanduva,SP,Sudeste
3426,Catiguá,SP,Sudeste
4282,Caçapava,SP,Sudeste
2596,Cedral,SP,Sudeste
2192,Cerqueira César,SP,Sudeste
1882,Cerquilho,SP,Sudeste
1591,Cesário Lange,SP,Sudeste
5349,Charqueada,SP,Sudeste
1410,Chavantes,SP,Sudeste
4199,Clementina,SP,Sudeste
1308,Colina,SP,Sudeste
1488,Colômbia,SP,Sudeste
1975,Conchal,SP,Sudeste
1102,Conchas,SP,Sudeste
2916,Cordeirópolis,SP,Sudeste
4039,Coroados,SP,Sudeste
5252,Coronel Macedo,SP,Sudeste
2977,Corumbataí,SP,Sudeste
1015,Cosmorama,SP,Sudeste
2330,Cosmópolis,SP,Sudeste
4497,Cotia,SP,Sudeste
4140,Cravinhos,SP,Sudeste
4092,Cristais Paulista,SP,Sudeste
916,Cruzeiro,SP,Sudeste
2017,Cruzália,SP,Sudeste
4400,Cubatão,SP,Sudeste
4445,Cunha,SP,Sudeste
2199,Cássia dos Coqueiros,SP,Sudeste
3305,Cândido Mota,SP,Sudeste
4596,Cândido Rodrigues,SP,Sudeste
4645,Descalvado,SP,Sudeste
2474,Diadema,SP,Sudeste
2752,Dirce Reis,SP,Sudeste
2948,Divinolândia,SP,Sudeste
412,Dobrada,SP,Sudeste
4642,Dois Córregos,SP,Sudeste
4095,Dolcinópolis,SP,Sudeste
2831,Dourado,SP,Sudeste
5053,Dracena,SP,Sudeste
4076,Duartina,SP,Sudeste
1181,Dumont,SP,Sudeste
4408,Echaporã,SP,Sudeste
3359,Eldorado,SP,Sudeste
1615,Elias Fausto,SP,Sudeste
4482,Elisiário,SP,Sudeste
4318,Embaúba,SP,Sudeste
4409,Embu das Artes,SP,Sudeste
3748,Embu-Guaçu,SP,Sudeste
3734,Emilianópolis,SP,Sudeste
3560,Engenheiro Coelho,SP,Sudeste
1523,Espírito Santo do Pinhal,SP,Sudeste
2601,Espírito Santo do Turvo,SP,Sudeste
339,Estiva Gerbi,SP,Sudeste
1679,Estrela d'Oeste,SP,Sudeste
2433,Estrela do Norte,SP,Sudeste
751,Euclides da Cunha Paulista,SP,Sudeste
1317,Fartura,SP,Sudeste
17,Fernando Prestes,SP,Sudeste
3370,Fernandópolis,SP,Sudeste
2323,Fernão,SP,Sudeste
1190,Ferraz de Vasconcelos,SP,Sudeste
2252,Flora Rica,SP,Sudeste
4654,Floreal,SP,Sudeste
1398,Florínia,SP,Sudeste
249,Flórida Paulista,SP,Sudeste
1618,Franca,SP,Sudeste
1347,Francisco Morato,SP,Sudeste
1605,Franco da Rocha,SP,Sudeste
1433,Gabriel Monteiro,SP,Sudeste
1401,Garça,SP,Sudeste
1372,Gastão Vidigal,SP,Sudeste
891,Gavião Peixoto,SP,Sudeste
4265,General Salgado,SP,Sudeste
4153,Getulina,SP,Sudeste
2146,Glicério,SP,Sudeste
2834,Guaimbê,SP,Sudeste
3750,Guaiçara,SP,Sudeste
2754,Guapiara,SP,Sudeste
2161,Guapiaçu,SP,Sudeste
1617,Guaraci,SP,Sudeste
3477,Guarani d'Oeste,SP,Sudeste
5096,Guarantã,SP,Sudeste
1694,Guararapes,SP,Sudeste
3887,Guararema,SP,Sudeste
426,Guaratinguetá,SP,Sudeste
3723,Guaraçaí,SP,Sudeste
652,Guareí,SP,Sudeste
4212,Guariba,SP,Sudeste
2172,Guarujá,SP,Sudeste
1832,Guarulhos,SP,Sudeste
4437,Guará,SP,Sudeste
4899,Guatapará,SP,Sudeste
468,Guaíra,SP,Sudeste
4288,Guzolândia,SP,Sudeste
157,Gália,SP,Sudeste
4119,Herculândia,SP,Sudeste
1513,Holambra,SP,Sudeste
432,Hortolândia,SP,Sudeste
3610,Iacanga,SP,Sudeste
1584,Iacri,SP,Sudeste
3939,Iaras,SP,Sudeste
2267,Ibaté,SP,Sudeste
4818,Ibirarema,SP,Sudeste
1640,Ibirá,SP,Sudeste
645,Ibitinga,SP,Sudeste
4766,Ibiúna,SP,Sudeste
2612,Icém,SP,Sudeste
4120,Iepê,SP,Sudeste
3582,Igarapava,SP,Sudeste
2035,Igaratá,SP,Sudeste
3865,Igaraçu do Tietê,SP,Sudeste
4560,Iguape,SP,Sudeste
4229,Ilha Comprida,SP,Sudeste
2882,Ilha Solteira,SP,Sudeste
528,Ilhabela,SP,Sudeste
4824,Indaiatuba,SP,Sudeste
1195,Indiana,SP,Sudeste
5033,Indiaporã,SP,Sudeste
5107,Inúbia Paulista,SP,Sudeste
710,Ipaussu,SP,Sudeste
354,Iperó,SP,Sudeste
2745,Ipeúna,SP,Sudeste
3791,Ipiguá,SP,Sudeste
5301,Iporanga,SP,Sudeste
846,Ipuã,SP,Sudeste
4275,Iracemápolis,SP,Sudeste
997,Irapuru,SP,Sudeste
5548,Irapuã,SP,Sudeste
4177,Itaberá,SP,Sudeste
4884,Itajobi,SP,Sudeste
2337,Itaju,SP,Sudeste
1794,Itanhaém,SP,Sudeste
2241,Itapecerica da Serra,SP,Sudeste
4614,Itapetininga,SP,Sudeste
985,Itapeva,SP,Sudeste
563,Itapevi,SP,Sudeste
561,Itapira,SP,Sudeste
4956,Itapirapuã Paulista,SP,Sudeste
3089,Itaporanga,SP,Sudeste
3010,Itapura,SP,Sudeste
77,Itapuí,SP,Sudeste
2798,Itaquaquecetuba,SP,Sudeste
1207,Itararé,SP,Sudeste
1806,Itariri,SP,Sudeste
4117,Itatiba,SP,Sudeste
365,Itatinga,SP,Sudeste
3313,Itaí,SP,Sudeste
2460,Itaóca,SP,Sudeste
2360,Itirapina,SP,Sudeste
3846,Itirapuã,SP,Sudeste
2096,Itobi,SP,Sudeste
4297,Itu,SP,Sudeste
3624,Itupeva,SP,Sudeste
3526,Ituverava,SP,Sudeste
111,Itápolis,SP,Sudeste
1505,Jaborandi,SP,Sudeste
3564,Jaboticabal,SP,Sudeste
2658,Jacareí,SP,Sudeste
356,Jaci,SP,Sudeste
991,Jacupiranga,SP,Sudeste
1920,Jaguariúna,SP,Sudeste
3944,Jales,SP,Sudeste
2353,Jambeiro,SP,Sudeste
2941,Jandira,SP,Sudeste
1655,Jardinópolis,SP,Sudeste
5004,Jarinu,SP,Sudeste
4640,Jaú,SP,Sudeste
2724,Jeriquara,SP,Sudeste
5308,Joanópolis,SP,Sudeste
1077,José Bonifácio,SP,Sudeste
3008,João Ramalho,SP,Sudeste
2470,Jumirim,SP,Sudeste
3649,Jundiaí,SP,Sudeste
2500,Junqueirópolis,SP,Sudeste
1203,Juquitiba,SP,Sudeste
1998,Juquiá,SP,Sudeste
3856,Júlio Mesquita,SP,Sudeste
3628,Lagoinha,SP,Sudeste
1518,Laranjal Paulista,SP,Sudeste
778,Lavrinhas,SP,Sudeste
4017,Lavínia,SP,Sudeste
159,Leme,SP,Sudeste
3139,Lençóis Paulista,SP,Sudeste
1814,Limeira,SP,Sudeste
4895,Lindóia,SP,Sudeste
1632,Lins,SP,Sudeste
834,Lorena,SP,Sudeste
5481,Lourdes,SP,Sudeste
3085,Louveira,SP,Sudeste
3019,Lucianópolis,SP,Sudeste
2405,Lucélia,SP,Sudeste
5164,Luiziânia,SP,Sudeste
5555,Lupércio,SP,Sudeste
2065,Lutécia,SP,Sudeste
1178,Luís Antônio,SP,Sudeste
4740,Macatuba,SP,Sudeste
3395,Macaubal,SP,Sudeste
3276,Macedônia,SP,Sudeste
3959,Magda,SP,Sudeste
1811,Mairinque,SP,Sudeste
4902,Mairiporã,SP,Sudeste
3647,Manduri,SP,Sudeste
2616,Marabá Paulista,SP,Sudeste
277,Maracaí,SP,Sudeste
2922,Marapoama,SP,Sudeste
1630,Marinópolis,SP,Sudeste
1793,Mariápolis,SP,Sudeste
2099,Martinópolis,SP,Sudeste
2563,Marília,SP,Sudeste
1711,Matão,SP,Sudeste
3832,Mauá,SP,Sudeste
2327,Mendonça,SP,Sudeste
2457,Meridiano,SP,Sudeste
2304,Mesópolis,SP,Sudeste
520,Miguelópolis,SP,Sudeste
5402,Mineiros do Tietê,SP,Sudeste
1156,Mira Estrela,SP,Sudeste
3002,Miracatu,SP,Sudeste
1034,Mirandópolis,SP,Sudeste
3415,Mirante do Paranapanema,SP,Sudeste
539,Mirassol,SP,Sudeste
877,Mirassolândia,SP,Sudeste
843,Mococa,SP,Sudeste
2018,Mogi Guaçu,SP,Sudeste
1400,Mogi Mirim,SP,Sudeste
3639,Mogi das Cruzes,SP,Sudeste
5505,Mombuca,SP,Sudeste
1698,Mongaguá,SP,Sudeste
3007,Monte Alegre do Sul,SP,Sudeste
395,Monte Alto,SP,Sudeste
192,Monte Aprazível,SP,Sudeste
2537,Monte Azul Paulista,SP,Sudeste
4462,Monte Castelo,SP,Sudeste
3525,Monte Mor,SP,Sudeste
3187,Monteiro Lobato,SP,Sudeste
5498,Monções,SP,Sudeste
1420,Morro Agudo,SP,Sudeste
3801,Morungaba,SP,Sudeste
3905,Motuca,SP,Sudeste
1162,Murutinga do Sul,SP,Sudeste
5198,Nantes,SP,Sudeste
384,Narandiba,SP,Sudeste
3443,Natividade da Serra,SP,Sudeste
4339,Nazaré Paulista,SP,Sudeste
730,Neves Paulista,SP,Sudeste
2665,Nhandeara,SP,Sudeste
5287,Nipoã,SP,Sudeste
2924,Nova Aliança,SP,Sudeste
872,Nova Campina,SP,Sudeste
3972,Nova Canaã Paulista,SP,Sudeste
2917,Nova Castilho,SP,Sudeste
600,Nova Europa,SP,Sudeste
1771,Nova Granada,SP,Sudeste
4996,Nova Guataporanga,SP,Sudeste
1964,Nova Independência,SP,Sudeste
2458,Nova Luzitânia,SP,Sudeste
1150,Nova Odessa,SP,Sudeste
1423,Novais,SP,Sudeste
454,Novo Horizonte,SP,Sudeste
605,Nuporanga,SP,Sudeste
2632,Ocauçu,SP,Sudeste
5051,Olímpia,SP,Sudeste
1456,Onda Verde,SP,Sudeste
1337,Oriente,SP,Sudeste
2837,Orindiúva,SP,Sudeste
3665,Orlândia,SP,Sudeste
4770,Osasco,SP,Sudeste
4869,Oscar Bressane,SP,Sudeste
2281,Osvaldo Cruz,SP,Sudeste
3025,Ourinhos,SP,Sudeste
1719,Ouro Verde,SP,Sudeste
1733,Ouroeste,SP,Sudeste
4733,Pacaembu,SP,Sudeste
734,Palestina,SP,Sudeste
3237,Palmares Paulista,SP,Sudeste
989,Palmeira d'Oeste,SP,Sudeste
5310,Palmital,SP,Sudeste
2827,Panorama,SP,Sudeste
120,Paraguaçu Paulista,SP,Sudeste
4985,Paraibuna,SP,Sudeste
1379,Paranapanema,SP,Sudeste
930,Paranapuã,SP,Sudeste
3453,Parapuã,SP,Sudeste
1163,Paraíso,SP,Sudeste
1558,Pardinho,SP,Sudeste
1187,Pariquera-Açu,SP,Sudeste
2796,Parisi,SP,Sudeste
3793,Patrocínio Paulista,SP,Sudeste
3145,Paulicéia,SP,Sudeste
5514,Paulistânia,SP,Sudeste
4257,Paulo de Faria,SP,Sudeste
4671,Paulínia,SP,Sudeste
4459,Pederneiras,SP,Sudeste
1204,Pedra Bela,SP,Sudeste
5489,Pedranópolis,SP,Sudeste
2833,Pedregulho,SP,Sudeste
343,Pedreira,SP,Sudeste
4938,Pedrinhas Paulista,SP,Sudeste
4338,Pedro de Toledo,SP,Sudeste
2074,Penápolis,SP,Sudeste
3303,Pereira Barreto,SP,Sudeste
4334,Pereiras,SP,Sudeste
1496,Peruíbe,SP,Sudeste
2832,Piacatu,SP,Sudeste
1234,Piedade,SP,Sudeste
893,Pilar do Sul,SP,Sudeste
2758,Pindamonhangaba,SP,Sudeste
1968,Pindorama,SP,Sudeste
4792,Pinhalzinho,SP,Sudeste
492,Piquerobi,SP,Sudeste
4658,Piquete,SP,Sudeste
1239,Piracaia,SP,Sudeste
2078,Piracicaba,SP,Sudeste
473,Piraju,SP,Sudeste
3403,Pirajuí,SP,Sudeste
4701,Pirangi,SP,Sudeste
1093,Pirapora do Bom Jesus,SP,Sudeste
2121,Pirapozinho,SP,Sudeste
1935,Pirassununga,SP,Sudeste
3979,Piratininga,SP,Sudeste
571,Pitangueiras,SP,Sudeste
5099,Planalto,SP,Sudeste
898,Platina,SP,Sudeste
3222,Poloni,SP,Sudeste
1358,Pompéia,SP,Sudeste
4313,Pongaí,SP,Sudeste
3301,Pontal,SP,Sudeste
2747,Pontalinda,SP,Sudeste
5283,Pontes Gestal,SP,Sudeste
5424,Populina,SP,Sudeste
781,Porangaba,SP,Sudeste
1654,Porto Feliz,SP,Sudeste
3365,Porto Ferreira,SP,Sudeste
1211,Potim,SP,Sudeste
3404,Potirendaba,SP,Sudeste
3202,Poá,SP,Sudeste
1026,Pracinha,SP,Sudeste
175,Pradópolis,SP,Sudeste
1878,Praia Grande,SP,Sudeste
1448,Pratânia,SP,Sudeste
2803,Presidente Alves,SP,Sudeste
465,Presidente Bernardes,SP,Sudeste
1378,Presidente Epitácio,SP,Sudeste
3279,Presidente Prudente,SP,Sudeste
1091,Presidente Venceslau,SP,Sudeste
1404,Promissão,SP,Sudeste
2319,Quadra,SP,Sudeste
960,Quatá,SP,Sudeste
5482,Queiroz,SP,Sudeste
3983,Queluz,SP,Sudeste
3229,Quintana,SP,Sudeste
5348,Rafard,SP,Sudeste
1800,Rancharia,SP,Sudeste
1072,Redenção da Serra,SP,Sudeste
3550,Regente Feijó,SP,Sudeste
4357,Reginópolis,SP,Sudeste
172,Registro,SP,Sudeste
4746,Restinga,SP,Sudeste
3897,Ribeira,SP,Sudeste
3671,Ribeirão Bonito,SP,Sudeste
2424,Ribeirão Branco,SP,Sudeste
195,Ribeirão Corrente,SP,Sudeste
5075,Ribeirão Grande,SP,Sudeste
4722,Ribeirão Pires,SP,Sudeste
3676,Ribeirão Preto,SP,Sudeste
1426,Ribeirão do Sul,SP,Sudeste
357,Ribeirão dos Índios,SP,Sudeste
3760,Rifaina,SP,Sudeste
3867,Rincão,SP,Sudeste
2950,Rinópolis,SP,Sudeste
4693,Rio Claro,SP,Sudeste
1672,Rio Grande da Serra,SP,Sudeste
1270,Rio das Pedras,SP,Sudeste
2300,Riolândia,SP,Sudeste
2622,Riversul,SP,Sudeste
1867,Rosana,SP,Sudeste
3460,Roseira,SP,Sudeste
5418,Rubinéia,SP,Sudeste
2043,Rubiácea,SP,Sudeste
3080,Sabino,SP,Sudeste
785,Sagres,SP,Sudeste
4570,Sales,SP,Sudeste
3602,Sales Oliveira,SP,Sudeste
3383,Salesópolis,SP,Sudeste
4404,Salmourão,SP,Sudeste
2698,Saltinho,SP,Sudeste
1229,Salto,SP,Sudeste
741,Salto Grande,SP,Sudeste
3588,Salto de Pirapora,SP,Sudeste
3546,Sandovalina,SP,Sudeste
4736,Santa Adélia,SP,Sudeste
2331,Santa Albertina,SP,Sudeste
5492,Santa Branca,SP,Sudeste
496,Santa Bárbara d'Oeste,SP,Sudeste
2714,Santa Clara d'Oeste,SP,Sudeste
4945,Santa Cruz da Conceição,SP,Sudeste
439,Santa Cruz da Esperança,SP,Sudeste
757,Santa Cruz das Palmeiras,SP,Sudeste
3063,Santa Cruz do Rio Pardo,SP,Sudeste
5511,Santa Ernestina,SP,Sudeste
3558,Santa Fé do Sul,SP,Sudeste
4992,Santa Gertrudes,SP,Sudeste
1893,Santa Isabel,SP,Sudeste
1292,Santa Lúcia,SP,Sudeste
4124,Santa Maria da Serra,SP,Sudeste
3180,Santa Mercedes,SP,Sudeste
2057,Santa Rita d'Oeste,SP,Sudeste
82,Santa Rita do Passa Quatro,SP,Sudeste
994,Santa Rosa de Viterbo,SP,Sudeste
4392,Santa Salete,SP,Sudeste
1445,Santana da Ponte Pensa,SP,Sudeste
1795,Santana de Parnaíba,SP,Sudeste
66,Santo Anastácio,SP,Sudeste
3545,Santo André,SP,Sudeste
3251,Santo Antônio da Alegria,SP,Sudeste
1238,Santo Antônio de Posse,SP,Sudeste
2780,Santo Antônio do Aracanguá,SP,Sudeste
3978,Santo Antônio do Jardim,SP,Sudeste
671,Santo Antônio do Pinhal,SP,Sudeste
4401,Santo Expedito,SP,Sudeste
1723,Santos,SP,Sudeste
682,Santópolis do Aguapeí,SP,Sudeste
4360,Sarapuí,SP,Sudeste
1258,Sarutaiá,SP,Sudeste
1561,Sebastianópolis do Sul,SP,Sudeste
9,Serra Azul,SP,Sudeste
4172,Serra Negra,SP,Sudeste
1037,Serrana,SP,Sudeste
422,Sertãozinho,SP,Sudeste
2525,Sete Barras,SP,Sudeste
2740,Severínia,SP,Sudeste
4907,Silveiras,SP,Sudeste
370,Socorro,SP,Sudeste
2576,Sorocaba,SP,Sudeste
3238,Sud Mennucci,SP,Sudeste
1164,Sumaré,SP,Sudeste
4735,Suzano,SP,Sudeste
2854,Suzanápolis,SP,Sudeste
3093,São Bento do Sapucaí,SP,Sudeste
1734,São Bernardo do Campo,SP,Sudeste
3064,São Caetano do Sul,SP,Sudeste
2652,São Carlos,SP,Sudeste
4908,São Francisco,SP,Sudeste
4211,São Joaquim da Barra,SP,Sudeste
5247,São José da Bela Vista,SP,Sudeste
5450,São José do Barreiro,SP,Sudeste
1527,São José do Rio Pardo,SP,Sudeste
1245,São José do Rio Preto,SP,Sudeste
349,São José dos Campos,SP,Sudeste
3517,São João da Boa Vista,SP,Sudeste
3922,São João das Duas Pontes,SP,Sudeste
3811,São João de Iracema,SP,Sudeste
3431,São João do Pau d'Alho,SP,Sudeste
5,São Lourenço da Serra,SP,Sudeste
914,São Luís do Paraitinga,SP,Sudeste
224,São Manuel,SP,Sudeste
2773,São Miguel Arcanjo,SP,Sudeste
2242,São Paulo,SP,Sudeste
174,São Pedro,SP,Sudeste
811,São Pedro do Turvo,SP,Sudeste
1543,São Roque,SP,Sudeste
2214,São Sebastião,SP,Sudeste
3322,São Sebastião da Grama,SP,Sudeste
5269,São Simão,SP,Sudeste
2094,São Vicente,SP,Sudeste
3575,Tabapuã,SP,Sudeste
4550,Tabatinga,SP,Sudeste
4541,Taboão da Serra,SP,Sudeste
805,Taciba,SP,Sudeste
2814,Taguaí,SP,Sudeste
2685,Taiaçu,SP,Sudeste
4625,Taiúva,SP,Sudeste
1911,Tambaú,SP,Sudeste
2700,Tanabi,SP,Sudeste
5125,Tapiratiba,SP,Sudeste
3642,Tapiraí,SP,Sudeste
4089,Taquaral,SP,Sudeste
3476,Taquaritinga,SP,Sudeste
466,Taquarituba,SP,Sudeste
2571,Taquarivaí,SP,Sudeste
2106,Tarabai,SP,Sudeste
4496,Tarumã,SP,Sudeste
4354,Tatuí,SP,Sudeste
3287,Taubaté,SP,Sudeste
5429,Tejupá,SP,Sudeste
227,Teodoro Sampaio,SP,Sudeste
58,Terra Roxa,SP,Sudeste
597,Tietê,SP,Sudeste
4345,Timburi,SP,Sudeste
4751,Torre de Pedra,SP,Sudeste
5012,Torrinha,SP,Sudeste
3429,Trabiju,SP,Sudeste
1866,Tremembé,SP,Sudeste
1054,Três Fronteiras,SP,Sudeste
5229,Tuiuti,SP,Sudeste
2610,Tupi Paulista,SP,Sudeste
2193,Tupã,SP,Sudeste
3828,Turiúba,SP,Sudeste
4694,Turmalina,SP,Sudeste
1449,Ubarana,SP,Sudeste
3123,Ubatuba,SP,Sudeste
4072,Ubirajara,SP,Sudeste
4009,Uchoa,SP,Sudeste
3482,União Paulista,SP,Sudeste
5019,Uru,SP,Sudeste
2707,Urupês,SP,Sudeste
2901,Urânia,SP,Sudeste
134,Valentim Gentil,SP,Sudeste
1999,Valinhos,SP,Sudeste
3565,Valparaíso,SP,Sudeste
5120,Vargem,SP,Sudeste
2365,Vargem Grande Paulista,SP,Sudeste
22,Vargem Grande do Sul,SP,Sudeste
910,Vera Cruz,SP,Sudeste
1901,Vinhedo,SP,Sudeste
2491,Viradouro,SP,Sudeste
2661,Vista Alegre do Alto,SP,Sudeste
820,Vitória Brasil,SP,Sudeste
1069,Votorantim,SP,Sudeste
896,Votuporanga,SP,Sudeste
2004,Várzea Paulista,SP,Sudeste
3740,Zacarias,SP,Sudeste
1111,Águas da Prata,SP,Sudeste
480,Águas de Lindóia,SP,Sudeste
2782,Águas de Santa Bárbara,SP,Sudeste
724,Águas de São Pedro,SP,Sudeste
2579,Álvares Florence,SP,Sudeste
3190,Álvares Machado,SP,Sudeste
1530,Álvaro de Carvalho,SP,Sudeste
1326,Óleo,SP,Sudeste
1066,Abatiá,PR,Sul
3335,Adrianópolis,PR,Sul
2819,Agudos do Sul,PR,Sul
3137,Almirante Tamandaré,PR,Sul
5093,Altamira do Paraná,PR,Sul
4069,Alto Paraná,PR,Sul
726,Alto Paraíso,PR,Sul
2015,Alto Piquiri,PR,Sul
2527,Altônia,PR,Sul
1350,Alvorada do Sul,PR,Sul
4910,Amaporã,PR,Sul
5138,Ampére,PR,Sul
3215,Anahy,PR,Sul
1303,Andirá,PR,Sul
5356,Antonina,PR,Sul
3679,Antônio Olinto,PR,Sul
3361,Apucarana,PR,Sul
3515,Arapongas,PR,Sul
40,Arapoti,PR,Sul
48,Arapuã,PR,Sul
316,Araruna,PR,Sul
1331,Araucária,PR,Sul
119,Ariranha do Ivaí,PR,Sul
4316,Assaí,PR,Sul
760,Assis Chateaubriand,PR,Sul
279,Astorga,PR,Sul
2333,Atalaia,PR,Sul
3767,Balsa Nova,PR,Sul
251,Bandeirantes,PR,Sul
959,Barbosa Ferraz,PR,Sul
5399,Barra do Jacaré,PR,Sul
4912,Barracão,PR,Sul
3212,Bela Vista da Caroba,PR,Sul
2867,Bela Vista do Paraíso,PR,Sul
2781,Bituruna,PR,Sul
3561,Boa Esperança,PR,Sul
1639,Boa Esperança do Iguaçu,PR,Sul
5256,Boa Ventura de São Roque,PR,Sul
96,Boa Vista da Aparecida,PR,Sul
72,Bocaiúva do Sul,PR,Sul
1761,Bom Jesus do Sul,PR,Sul
1877,Bom Sucesso,PR,Sul
1257,Bom Sucesso do Sul,PR,Sul
2461,Borrazópolis,PR,Sul
3774,Braganey,PR,Sul
5156,Brasilândia do Sul,PR,Sul
2459,Cafeara,PR,Sul
5513,Cafelândia,PR,Sul
5320,Cafezal do Sul,PR,Sul
266,Califórnia,PR,Sul
4483,Cambará,PR,Sul
3513,Cambira,PR,Sul
1620,Cambé,PR,Sul
3669,Campina Grande do Sul,PR,Sul
2021,Campina da Lagoa,PR,Sul
5072,Campina do Simão,PR,Sul
5213,Campo Bonito,PR,Sul
3672,Campo Largo,PR,Sul
143,Campo Magro,PR,Sul
4680,Campo Mourão,PR,Sul
116,Campo do Tenente,PR,Sul
3086,Candói,PR,Sul
2633,Cantagalo,PR,Sul
2795,Capanema,PR,Sul
3023,Capitão Leônidas Marques,PR,Sul
3836,Carambeí,PR,Sul
1622,Carlópolis,PR,Sul
3291,Cascavel,PR,Sul
2567,Castro,PR,Sul
4248,Catanduvas,PR,Sul
4267,Centenário do Sul,PR,Sul
2741,Cerro Azul,PR,Sul
304,Chopinzinho,PR,Sul
1583,Cianorte,PR,Sul
4160,Cidade Gaúcha,PR,Sul
3092,Clevelândia,PR,Sul
283,Colombo,PR,Sul
3889,Colorado,PR,Sul
3483,Congonhinhas,PR,Sul
2432,Conselheiro Mairinck,PR,Sul
5245,Contenda,PR,Sul
5187,Corbélia,PR,Sul
2840,Cornélio Procópio,PR,Sul
816,Coronel Domingos Soares,PR,Sul
369,Coronel Vivida,PR,Sul
2125,Corumbataí do Sul,PR,Sul
377,Cruz Machado,PR,Sul
3112,Cruzeiro do Iguaçu,PR,Sul
1391,Cruzeiro do Oeste,PR,Sul
702,Cruzeiro do Sul,PR,Sul
2735,Cruzmaltina,PR,Sul
3508,Curitiba,PR,Sul
3464,Curiúva,PR,Sul
2456,Cândido de Abreu,PR,Sul
3834,Céu Azul,PR,Sul
4983,Diamante D'Oeste,PR,Sul
1812,Diamante do Norte,PR,Sul
828,Diamante do Sul,PR,Sul
2912,Dois Vizinhos,PR,Sul
3148,Douradina,PR,Sul
687,Doutor Camargo,PR,Sul
2993,Doutor Ulysses,PR,Sul
406,Engenheiro Beltrão,PR,Sul
1851,Entre Rios do Oeste,PR,Sul
2956,Enéas Marques,PR,Sul
5001,Esperança Nova,PR,Sul
2104,Espigão Alto do Iguaçu,PR,Sul
1858,Farol,PR,Sul
684,Faxinal,PR,Sul
2630,Fazenda Rio Grande,PR,Sul
1556,Fernandes Pinheiro,PR,Sul
4042,Figueira,PR,Sul
3603,Flor da Serra do Sul,PR,Sul
4438,Floraí,PR,Sul
2264,Floresta,PR,Sul
4819,Florestópolis,PR,Sul
5082,Flórida,PR,Sul
3576,Formosa do Oeste,PR,Sul
2262,Foz do Iguaçu,PR,Sul
336,Foz do Jordão,PR,Sul
1572,Francisco Alves,PR,Sul
1167,Francisco Beltrão,PR,Sul
4927,Fênix,PR,Sul
450,General Carneiro,PR,Sul
4858,Godoy Moreira,PR,Sul
3868,Goioerê,PR,Sul
818,Goioxim,PR,Sul
2851,Grandes Rios,PR,Sul
1215,Guairaçá,PR,Sul
5275,Guamiranga,PR,Sul
827,Guapirama,PR,Sul
3252,Guaporema,PR,Sul
4925,Guaraci,PR,Sul
4584,Guaraniaçu,PR,Sul
3711,Guarapuava,PR,Sul
4580,Guaraqueçaba,PR,Sul
1808,Guaratuba,PR,Sul
1541,Guaíra,PR,Sul
2188,Honório Serpa,PR,Sul
