nome_municipio,uf,pop_alfabetizada,populacao_total,15 a 19 anos,20 a 24 anos,25 a 34 anos,35 a 44 anos,45 a 54 anos,55 a 64 anos,65 anos ou mais,prop_grupo_idade_15_a_19_anos,prop_grupo_idade_20_a_24_anos,prop_grupo_idade_25_a_34_anos,prop_grupo_idade_35_a_44_anos,prop_grupo_idade_45_a_54_anos,prop_grupo_idade_55_a_64_anos,prop_grupo_idade_65_anos_ou_mais,Amarela,Branca,Indígena,Parda,Preta,prop_cor_raca_Amarela,prop_cor_raca_Branca,prop_cor_raca_Indígena,prop_cor_raca_Parda,prop_cor_raca_Preta,Homens,Mulheres,prop_sexo_Homens,prop_sexo_Mulheres,taxa_alfabetizacao,indice_complexo,vulnerabilidade_educacional
Mercês,MG,7863,8741,671,714,1397,1489,1421,1396,1653,0.07676467223429813,0.08168401784692828,0.15982153071730923,0.17034664226061091,0.16256721198947488,0.159707127330969,0.18910879762040955,0,4319,6,3553,863,0.0,0.49410822560347784,0.000686420318041414,0.40647523166685734,0.09873012241162338,4328,4413,0.49513785608054,0.50486214391946,89.95538267932731,75.31861343095757,Média
Meridiano,SP,3583,3798,292,295,607,676,674,596,658,0.07688256977356503,0.07767245918904686,0.15982095839915744,0.1779884149552396,0.17746182201158506,0.1569246972090574,0.1732490784623486,17,2477,1,1137,166,0.004476040021063717,0.6521853607161664,0.0002632964718272775,0.29936808846761453,0.04370721432332807,1867,1931,0.4915745129015271,0.5084254870984729,94.33912585571353,78.09583991574513,Média
Meruoca,CE,9910,11854,1148,1228,2513,2237,1624,1396,1708,0.09684494685338282,0.10359372363759069,0.2119959507339295,0.18871267082841234,0.1370001687194196,0.1177661548844272,0.14408638434283785,1,1853,3,9040,957,8.435970980259827e-05,0.1563185422642146,0.00025307912940779483,0.7626117766154884,0.08073224228108655,5854,6000,0.4938417411844103,0.5061582588155896,83.60047241437489,71.45992913784377,Média
Mesquita,MG,3650,4156,306,308,602,679,702,681,878,0.07362848893166506,0.0741097208854668,0.14485081809432146,0.16337824831568817,0.16891241578440808,0.1638594802694899,0.21126082771896054,0,1174,4,2414,564,0.0,0.28248315688161696,0.0009624639076034649,0.5808469682386911,0.13570741097208855,2061,2095,0.49590952839268526,0.5040904716073147,87.82483156881617,74.5563041385948,Média
Mesquita,RJ,132854,136079,11028,12754,24410,25484,22847,19781,19775,0.08104115991446145,0.09372496858442522,0.17938109480522343,0.18727356902975478,0.16789511974661778,0.14536408997714562,0.14531999794237171,69,42467,103,65891,27549,0.0005070583999000581,0.31207607345732996,0.0007569132636189273,0.48421137721470614,0.2024485776644449,62328,73751,0.4580280572314611,0.5419719427685389,97.6300531309019,81.987029593104,Baixa
Messias,AL,9155,11588,1395,1317,2106,2335,1790,1361,1284,0.12038315498791853,0.11365205384880911,0.18173973075595443,0.2015015533310321,0.15447014152571625,0.11744908526061443,0.11080428028995512,16,2876,15,6964,1717,0.001380738695201933,0.24818778046254747,0.0012944425267518121,0.6009665170866414,0.14817052122885743,5431,6157,0.46867449085260615,0.5313255091473938,79.0041422160856,67.36356575768036,Média
Messias Targino,RN,2621,3454,339,365,633,640,571,424,482,0.09814707585408222,0.10567458019687319,0.1832657788071801,0.18529241459177764,0.16531557614360162,0.12275622466705269,0.13954834973943253,2,1088,2,1838,524,0.0005790387955993051,0.314997104806022,0.0005790387955993051,0.5321366531557614,0.15170816444701796,1669,1785,0.48320787492762013,0.5167921250723798,75.88303416328894,64.63375796178345,Média
Mesópolis,SP,1411,1586,122,144,253,282,252,262,271,0.07692307692307693,0.09079445145018916,0.15952080706179067,0.17780580075662042,0.15889029003783103,0.16519546027742749,0.1708701134930643,2,923,0,544,117,0.0012610340479192938,0.5819672131147541,0.0,0.34300126103404793,0.07377049180327869,804,782,0.5069356872635561,0.4930643127364439,88.96595208070617,74.07881462799496,Média
Miguel Alves,PI,16856,23886,2954,2675,4710,4455,3050,2767,3275,0.12367076948840325,0.11199028719752156,0.19718663652348656,0.18651092690278825,0.12768986016913672,0.11584191576655782,0.13710960395210584,39,3232,5,17155,3455,0.001632755589047978,0.13530938625136063,0.00020932763962153562,0.7182031315414887,0.1446453989784811,11973,11913,0.5012559658377292,0.4987440341622708,70.56853386921209,61.211379050489825,Média
Miguel Calmon,BA,16313,19535,1813,1691,3166,3694,3167,2790,3214,0.09280778090606603,0.08656257998464295,0.1620680829280778,0.18909649347325314,0.1621192730995649,0.1428205784489378,0.1645252111594574,31,3578,21,12879,3026,0.001586895316099309,0.18315843358075248,0.0010749936012285641,0.6592782185820323,0.15490145891988738,9532,10003,0.48794471461479394,0.5120552853852061,83.50652674686461,71.35505502943435,Média
Miguel Leão,PI,819,1034,125,106,181,203,154,130,135,0.12088974854932302,0.10251450676982592,0.17504835589941972,0.19632495164410058,0.14893617021276595,0.12572533849129594,0.13056092843326886,1,135,0,621,277,0.0009671179883945841,0.13056092843326886,0.0,0.6005802707930368,0.2678916827852998,514,520,0.49709864603481624,0.5029013539651838,79.20696324951643,68.09671179883945,Média
Miguel Pereira,RJ,21425,22334,1538,1695,3305,3673,3637,3797,4689,0.06886361601146235,0.07589325691770395,0.14798065729381213,0.1644577773797797,0.1628458851974568,0.1700098504522253,0.20994895674755978,46,10347,21,8720,3200,0.0020596400107459477,0.46328467806931134,0.0009402704396883675,0.390436106384884,0.1432793050953703,10350,11984,0.4634190024178383,0.5365809975821617,95.92997223963464,80.27854392406196,Baixa
Miguelópolis,SP,14600,15776,1375,1446,2724,3040,2689,2256,2246,0.0871577079107505,0.09165821501014199,0.17266734279918863,0.1926977687626775,0.17044878296146046,0.14300202839756593,0.14236815415821502,135,8331,8,6159,1143,0.008557302231237322,0.5280806288032455,0.0005070993914807302,0.39040314401622717,0.07245182555780932,7705,8071,0.4884001014198783,0.5115998985801217,92.54563894523326,77.03860294117648,Média
Milagres,BA,7181,8771,884,901,1501,1712,1429,1033,1311,0.10078668338843917,0.10272488883821686,0.17113214000684074,0.1951886900011401,0.16292326986660585,0.1177744840953141,0.14946984380344316,2,1941,2,5359,1467,0.00022802417056207958,0.22129745753049823,0.00022802417056207958,0.6109907650210923,0.16725572910728537,4240,4531,0.4834112415916087,0.5165887584083912,81.87207844031468,69.86329950974803,Média
Milagres,CE,16350,20724,1968,2012,3757,3833,3308,2643,3203,0.09496236247828604,0.09708550472881683,0.18128739625554913,0.18495464196101138,0.15962169465354178,0.12753329473074695,0.15455510519204788,36,5472,6,13089,2121,0.0017371163867979154,0.26404169079328316,0.00028951939779965256,0.6315865662999421,0.10234510712217719,10035,10689,0.48422119281991893,0.5157788071800811,78.89403590040533,67.30027986875122,Média
Milagres do Maranhão,MA,4572,6470,940,776,1185,1303,849,629,788,0.14528593508500773,0.11993817619783617,0.1831530139103555,0.20139103554868623,0.1312210200927357,0.09721792890262751,0.12179289026275116,5,1196,7,4814,448,0.0007727975270479134,0.18485316846986088,0.0010819165378670788,0.744049459041731,0.06924265842349304,3337,3133,0.5157650695517775,0.4842349304482226,70.66460587326121,61.12673879443586,Média
Milhã,CE,9384,11538,992,1111,2165,1991,1769,1612,1898,0.0859767724042295,0.09629051828739817,0.18764083896689202,0.17256023574276305,0.1533194661119778,0.13971225515687294,0.16449991332986652,3,4437,4,6492,602,0.00026001040041601667,0.3845553822152886,0.0003466805338880222,0.5626625065002601,0.05217542035014734,5743,5795,0.49774657652972787,0.5022534234702721,81.33125325013,68.77881781937943,Média
Milton Brandão,PI,3663,5241,513,507,933,943,825,742,778,0.09788208357183743,0.09673726388093876,0.17801946193474527,0.17992749475290976,0.15741270749856898,0.14157603510780387,0.14844495325319595,3,2063,8,2914,253,0.0005724098454493417,0.39362717038733064,0.0015264262545315779,0.5560007632131273,0.048273230299561154,2673,2568,0.5100171722953635,0.4899828277046365,69.89124212936463,59.570883419194814,Alta
Mimoso de Goiás,GO,1742,2095,198,151,289,416,359,336,346,0.0945107398568019,0.0720763723150358,0.1379474940334129,0.19856801909307875,0.17136038186157518,0.160381861575179,0.16515513126491646,2,379,2,1591,121,0.0009546539379474941,0.18090692124105012,0.0009546539379474941,0.7594272076372315,0.057756563245823386,1083,1012,0.516945107398568,0.483054892601432,83.15035799522673,71.09307875894989,Média
Mimoso do Sul,ES,18408,20302,1558,1550,3277,3700,3351,3365,3501,0.076741207762782,0.0763471579154763,0.16141266870259088,0.18224805437887892,0.16505762979016847,0.1657472170229534,0.17244606442715005,13,9123,17,8536,2613,0.0006403310018717368,0.4493645946212196,0.0008373559255245789,0.420451187075165,0.1287065313762191,10199,10103,0.5023642990838341,0.4976357009161659,90.67086986503793,75.98428726233868,Média
Minador do Negrão,AL,2577,3819,392,360,657,689,638,492,591,0.10264467137994239,0.09426551453260015,0.1720345640219953,0.18041372086933752,0.16705943964388584,0.12882953652788687,0.15475255302435192,0,1130,2,2535,152,0.0,0.29588897617177273,0.0005236973029588898,0.6637863315003928,0.03980099502487562,1853,1966,0.48520555119141134,0.5147944488085886,67.47839748625294,58.08719560094266,Alta
Minas Novas,MG,15939,19623,2143,1900,3549,3878,2861,2598,2694,0.10920858176629465,0.09682515415583753,0.18085919584161445,0.19762523569280946,0.14579829791571117,0.1323956581562452,0.13728787647148755,10,3756,2,13004,2851,0.0005096060745044081,0.1914080415838557,0.00010192121490088162,0.6626917392855323,0.14528869184120674,9649,9974,0.49171890128930335,0.5082810987106966,81.2261122152576,69.44590531519135,Média
Minas do Leão,RS,5740,6085,552,549,1000,1113,924,993,954,0.09071487263763353,0.09022185702547247,0.16433853738701726,0.1829087921117502,0.15184880854560395,0.16318816762530813,0.15677896466721447,4,4738,2,782,559,0.000657354149548069,0.7786359901396878,0.0003286770747740345,0.1285127362366475,0.09186524239934264,2948,3137,0.4844700082169269,0.5155299917830731,94.3303204601479,77.58520953163517,Média
Minaçu,GO,19585,21795,1918,1744,3421,4156,4158,3232,3166,0.08800183528332187,0.08001835283321863,0.15696260610231705,0.19068593714154622,0.19077770130763938,0.14829089240651525,0.14526267492544162,26,6174,91,12900,2604,0.0011929341592108282,0.28327598072952515,0.004175269557237899,0.591878871300757,0.1194769442532691,10840,10955,0.4973617802248222,0.5026382197751778,89.86005964670795,75.9248451479697,Média
Minduri,MG,2916,3125,254,260,504,509,535,509,554,0.08128,0.0832,0.16128,0.16288,0.1712,0.16288,0.17728,5,1200,0,1235,685,0.0016,0.384,0.0,0.3952,0.2192,1572,1553,0.50304,0.49696,93.312,78.4,Média
Mineiros,GO,51848,54614,5114,5883,12711,11480,8041,5919,5466,0.09363899366462812,0.10771963232870692,0.2327425202329073,0.21020251217636504,0.1472333101402571,0.10837880396967811,0.10008422748745743,86,20472,86,28143,5827,0.0015746878089867068,0.37484893983227746,0.0015746878089867068,0.5153074303292197,0.10669425422052954,27029,27585,0.49490973010583367,0.5050902698941663,94.93536455853811,79.41436261764385,Média
Mineiros do Tietê,SP,8674,9217,737,711,1554,1837,1508,1378,1492,0.07996094173809265,0.07714006726700662,0.16860149723337312,0.19930563089942496,0.16361071932299012,0.14950634696755993,0.16187479657155257,7,6174,3,2626,407,0.000759466203753933,0.6698491917109689,0.00032548551589454267,0.2849083215796897,0.04415753498969296,4548,4669,0.49343604209612674,0.5065639579038733,94.10871216230878,77.81436476076816,Média
Ministro Andreazza,RO,4670,5248,504,455,797,944,1022,737,789,0.09603658536585366,0.08669969512195122,0.15186737804878048,0.1798780487804878,0.19474085365853658,0.1404344512195122,0.15034298780487804,2,1984,3,2840,419,0.00038109756097560977,0.3780487804878049,0.0005716463414634146,0.5411585365853658,0.07983993902439024,2646,2602,0.5041920731707317,0.4958079268292683,88.98628048780488,74.90834603658537,Média
Mira Estrela,SP,2472,2614,152,154,372,424,459,478,575,0.05814843152257077,0.05891354246365723,0.1423106350420811,0.162203519510329,0.17559296097934202,0.18286151491966335,0.21996939556235653,10,1669,0,801,134,0.0038255547054322878,0.6384850803366489,0.0,0.30642693190512627,0.051262433052792655,1287,1327,0.49234889058913545,0.5076511094108646,94.56771231828615,78.47551644988525,Média
Mirabela,MG,9694,11080,960,1048,2115,1961,1720,1507,1769,0.08664259927797834,0.09458483754512635,0.19088447653429602,0.176985559566787,0.1552346570397112,0.13601083032490974,0.15965703971119133,13,2538,16,7155,1358,0.0011732851985559567,0.22906137184115524,0.001444043321299639,0.6457581227436823,0.12256317689530685,5542,5538,0.5001805054151625,0.49981949458483754,87.49097472924188,74.30622743682312,Média
Miracatu,SP,13455,14610,1326,1258,2338,2604,2429,2245,2410,0.09075975359342915,0.08610540725530459,0.16002737850787133,0.1782340862422998,0.16625598904859684,0.1536618754277892,0.16495550992470911,182,6731,97,6639,961,0.01245722108145106,0.46071184120465436,0.006639288158795346,0.45441478439425054,0.06577686516084873,7263,7347,0.4971252566735113,0.5028747433264887,92.09445585215606,77.0747433264887,Média
Miracema,RJ,20277,21875,1810,1922,3717,3783,3535,3332,3776,0.08274285714285715,0.08786285714285715,0.16992,0.17293714285714284,0.1616,0.15232,0.17261714285714286,7,8187,11,8245,5425,0.00032,0.3742628571428571,0.0005028571428571429,0.3769142857142857,0.248,10397,11478,0.4752914285714286,0.5247085714285714,92.69485714285715,77.93536000000002,Média
Miracema do Tocantins,TO,13271,14630,1587,1411,2514,2835,2417,1887,1979,0.10847573479152427,0.09644565960355433,0.17183868762816132,0.1937799043062201,0.16520847573479153,0.12898154477101845,0.13526999316473,20,3186,84,8966,2374,0.001367053998632946,0.2177717019822283,0.005741626794258373,0.6128503075871496,0.1622693096377307,7325,7305,0.5006835269993165,0.49931647300068355,90.71086807928913,76.92235133287764,Média
Mirador,MA,11979,15752,1982,1782,3129,2914,2245,1730,1970,0.12582529202640935,0.11312849162011174,0.19864144235652614,0.18499238191975623,0.1425215845606907,0.10982732351447436,0.1250634840020315,4,3248,4,10852,1644,0.00025393600812595224,0.20619603859827323,0.00025393600812595224,0.6889283900457085,0.10436769933976638,8056,7696,0.5114271203656678,0.48857287963433216,76.04748603351955,65.26714068054851,Média
Mirador,PR,1570,1747,164,126,320,297,305,280,255,0.09387521465369204,0.07212364052661706,0.18317115054378935,0.1700057240984545,0.17458500286204923,0.16027475672581568,0.14596451058958215,12,732,7,866,130,0.006868918145392101,0.41900400686891814,0.004006868918145392,0.4957069261591299,0.07441327990841443,873,874,0.4997137950772753,0.5002862049227247,89.86834573554665,75.39839725243273,Média
Miradouro,MG,6595,7479,608,581,1227,1355,1267,1132,1309,0.08129429068057227,0.07768418237732318,0.1640593662254312,0.18117395373713063,0.16940767482283728,0.15135713330659178,0.17502339885011364,6,3579,1,3305,588,0.0008022462896109105,0.47853991175290816,0.00013370771493515177,0.4419039978606766,0.07862013638186924,3723,3756,0.49779382270357,0.50220617729643,88.18023799973258,73.90867763069929,Média
Miraguaí,RS,3420,3631,276,252,523,532,624,687,737,0.07601211787386394,0.06940236849352796,0.14403745524648856,0.14651611126411457,0.1718534838887359,0.18920407601211786,0.2029743872211512,0,2859,102,577,93,0.0,0.7873863949325255,0.02809143486642798,0.15890939135224455,0.025612778848801983,1810,1821,0.49848526576700636,0.5015147342329936,94.18892866978794,77.65271275130817,Média
Miranda,MS,17156,18902,2088,1878,3544,3710,3083,2294,2305,0.11046450111099354,0.0993545656544281,0.18749338694318063,0.19627552639932283,0.16310443339329173,0.1213628187493387,0.1219447677494445,69,4421,5389,8041,982,0.003650407364300074,0.23389059358798012,0.28510210559729127,0.42540471907734634,0.051952174373082215,9561,9341,0.5058194900010581,0.4941805099989419,90.76288223468416,77.39239233943498,Média
Miranda do Norte,MA,15854,18531,2337,2316,3974,4025,2439,1768,1672,0.1261129998381091,0.1249797636393071,0.21445145971615132,0.21720360477038475,0.131617289946576,0.09540769521342615,0.09022718687604554,4,5042,3,11902,1580,0.00021585451405752522,0.27208461496951053,0.00016189088554314392,0.6422751065781663,0.08526253305272247,9084,9447,0.4902056014246398,0.5097943985753602,85.55393664670012,72.43597215476768,Média
Mirandiba,PE,8801,10613,1245,1281,2117,1846,1562,1182,1380,0.11730896070856497,0.1207010270423066,0.19947234523697352,0.17393762366908508,0.1471779892584566,0.1113728446245171,0.1300292094600961,2,1030,2442,4906,2233,0.00018844812965231321,0.0970507867709413,0.2300951663054744,0.46226326203712426,0.2104023367568077,5205,5408,0.4904362574201451,0.5095637425798549,82.92659945350043,71.64920380665222,Média
Mirandópolis,SP,23001,24143,1423,1479,4455,5134,4072,3534,4046,0.058940479642132296,0.06125999254442281,0.18452553535186184,0.21264962929213438,0.16866172389512488,0.14637783208383381,0.16758480719049,941,12814,18,8994,1376,0.038976100733131756,0.530754255891977,0.0007455577185933811,0.3725303400571594,0.056993745599138466,13931,10212,0.5770202543180218,0.4229797456819782,95.26985047425754,79.07107650250589,Média
Mirangaba,BA,10010,12377,1283,1200,2163,2456,1868,1572,1835,0.10366001454310414,0.09695402763189788,0.17475963480649592,0.1984325765532843,0.15092510301365436,0.12700977619778622,0.14825886725377715,13,1575,9,7453,3327,0.0010503352993455604,0.12725216126686595,0.0007271552072392341,0.6021653066171124,0.26880504160943686,6125,6252,0.4948695160378121,0.505130483962188,80.87581804960814,69.44849317282055,Média
Miranorte,TO,9079,9998,1033,921,1754,2002,1661,1282,1345,0.10332066413282656,0.09211842368473695,0.17543508701740348,0.20024004800960193,0.16613322664532906,0.12822564512902582,0.13452690538107623,13,2727,7,5976,1275,0.001300260052010402,0.272754550910182,0.0007001400280056011,0.5977195439087818,0.1275255051010202,5017,4981,0.5018003600720145,0.4981996399279856,90.80816163232647,76.74094818963795,Média
Mirante,BA,6273,8266,797,774,1345,1607,1275,1042,1426,0.096419066053714,0.09363658359545124,0.16271473505927897,0.1944108395838374,0.15424631018630536,0.1260585531091217,0.1725139124122913,5,2817,13,5084,347,0.0006048874909266877,0.3407936123880958,0.0015727074764093879,0.615049600774256,0.04197919187031212,4238,4028,0.5127026373094604,0.4872973626905396,75.88918461166223,64.69356399709655,Média
Mirante da Serra,RO,6599,7409,704,651,1248,1415,1310,1042,1039,0.09501957079227966,0.08786610878661087,0.16844378458631395,0.19098393845323255,0.17681198542313403,0.140639762451073,0.14023484950735593,21,2397,103,4222,666,0.0028343906060197058,0.3235254420299636,0.013902011067620462,0.5698474827911999,0.08989067350519639,3733,3676,0.5038466729653125,0.49615332703468756,89.06735051963828,75.15251720880012,Média
Mirante do Paranapanema,SP,11965,13043,1039,928,1834,2168,2325,2324,2425,0.07965958751820901,0.07114927547343403,0.14061182243348921,0.166219428045695,0.17825653607298933,0.17817986659510848,0.1859234838610749,212,5946,10,6128,747,0.016253929310741395,0.4558767154795676,0.0007666947788085563,0.46983056045388333,0.057272099976999155,6466,6577,0.49574484397761254,0.5042551560223875,91.73503028444377,76.82895039484781,Média
Miraselva,PR,1513,1643,138,109,228,294,294,245,335,0.08399269628727937,0.06634205721241632,0.13877054169202677,0.1789409616555082,0.1789409616555082,0.14911746804625683,0.20389531345100426,6,925,0,610,102,0.0036518563603164943,0.5629945222154595,0.0,0.3712720632988436,0.0620815581253804,817,826,0.4972611077297626,0.5027388922702374,92.08764455264759,76.8429701765064,Média
Mirassol,SP,50593,52061,3789,4065,9224,10358,8965,7703,7957,0.07278000806745932,0.07808148133919825,0.1771767734004341,0.19895891358214401,0.1722018401490559,0.14796104569639462,0.15283993776531377,172,35320,51,13624,2894,0.0033038166765909224,0.6784349128906475,0.000979620061082192,0.26169301396438793,0.05558863640729145,25057,27004,0.48130078177522523,0.5186992182247748,97.18023088300262,80.14728875741919,Baixa
Mirassol d'Oeste,MT,19454,21163,1916,1946,4002,4324,3692,2775,2508,0.090535368331522,0.09195293672919719,0.18910362424987007,0.20431885838491706,0.17445541747389312,0.13112507678495489,0.11850871804564571,65,7820,23,11497,1758,0.003071398194962907,0.36951282899399895,0.001086802438217644,0.5432594622690545,0.08306950810376601,10489,10674,0.4956291641071682,0.5043708358928318,91.92458536124369,77.09672541700138,Média
Mirassolândia,SP,3627,3806,298,314,642,695,632,548,677,0.07829742511823437,0.08250131371518654,0.16868102995270626,0.18260641093011035,0.16605359957961113,0.1439831844456122,0.17787703625853915,3,2526,0,1040,237,0.0007882291119285339,0.6636889122438255,0.0,0.27325275880189176,0.062270099842354175,1921,1885,0.5047293746715712,0.4952706253284288,95.29689963215975,78.86048344718866,Média
Miravânia,MG,2504,3146,340,273,498,555,500,471,509,0.1080737444373808,0.08677685950413223,0.1582962492053401,0.17641449459631278,0.1589319771137953,0.14971392244119516,0.16179275270184362,6,885,71,1883,301,0.0019071837253655435,0.28130959949141765,0.02256834075015893,0.598537825810553,0.09567705022250476,1579,1567,0.5019071837253656,0.4980928162746345,79.59313413858868,67.93610934520025,Média
Miraí,MG,10573,11227,873,1012,1922,1932,1849,1673,1966,0.07775897390220006,0.09013984145363856,0.1711944419702503,0.17208515186603723,0.16469225973100562,0.14901576556515542,0.17511356551171284,5,6555,1,3328,1338,0.0004453549478934711,0.5838603366883406,8.907098957869422e-05,0.29642825331789435,0.11917698405629286,5446,5781,0.48508060924556873,0.5149193907544313,94.1747572815534,78.26712389774652,Média
Miraíma,CE,8505,10865,1304,1176,2184,2007,1562,1275,1357,0.12001840773124713,0.10823745973308789,0.2010124252185918,0.18472158306488726,0.1437643810400368,0.11734928670041417,0.12489645651173494,11,2361,5,7893,595,0.0010124252185918085,0.21730326737229635,0.0004601932811780948,0.7264611136677405,0.05476300046019328,5585,5280,0.5140358950759318,0.4859641049240681,78.27887712839392,66.97533364012885,Média
Mirim Doce,SC,1942,2057,162,170,329,335,384,318,359,0.07875546912980068,0.08264462809917356,0.15994166261545942,0.16285853184248905,0.18667963052989792,0.1545940690325717,0.17452600875060767,0,1617,1,400,39,0.0,0.786096256684492,0.0004861448711716091,0.19445794846864364,0.018959649975692758,1052,1005,0.5114244044725328,0.4885755955274672,94.4093339815265,77.65046183762762,Média
Mirinzal,MA,9343,10648,1255,1124,1949,2130,1640,1198,1352,0.11786250939143501,0.10555972952667167,0.1830390683696469,0.20003756574004508,0.15401953418482345,0.11250939143501126,0.12697220135236664,2,1040,9,6652,2945,0.00018782870022539445,0.09767092411720511,0.0008452291510142749,0.6247182569496619,0.2765777610818933,5338,5310,0.5013148009015778,0.49868519909842224,87.74417731029301,75.02977084898572,Média
Missal,PR,8638,9076,683,689,1423,1485,1597,1514,1685,0.0752534156015866,0.07591449977963861,0.15678713089466725,0.1636183340678713,0.17595857205817542,0.16681357426178933,0.1856544733362715,7,7135,3,1793,138,0.0007712648743940062,0.7861392684001763,0.00033054208902600263,0.1975539885412076,0.015204936095196122,4494,4582,0.495152049360952,0.5048479506390481,95.17408550022036,78.29682679594535,Média
Missão Velha,CE,22446,28254,3031,3059,5678,5300,4194,3076,3916,0.10727684575635309,0.10826785587881362,0.2009626955475331,0.18758405889431584,0.14843915905712465,0.1088695405960218,0.1385998442698379,38,6025,39,18789,3363,0.0013449423090535853,0.21324414242231188,0.0013803355277128902,0.6650031853896793,0.11902739435124231,13691,14563,0.48456855666454307,0.5154314433354569,79.44361860267573,67.9286826644015,Média
Mocajuba,PA,18574,20238,2921,2706,4483,3729,2688,1716,1995,0.14433244391738315,0.1337088645123036,0.22151398359521693,0.18425733768158908,0.1328194485621109,0.08479098725170471,0.09857693447969167,6,3579,31,13981,2641,0.0002964719833975689,0.17684553809664988,0.0015317719142207728,0.6908291333135685,0.13049708469216326,10298,9940,0.5088447475046941,0.49115525249530584,91.77784366044075,77.93131732384624,Média
Mococa,SP,54345,56360,4215,4485,9294,10626,9192,8679,9869,0.07478708303761533,0.07957771469127041,0.16490418736692689,0.18853797019162527,0.1630943931866572,0.15399219304471257,0.17510645848119233,121,37165,29,15758,3287,0.002146912704045422,0.6594215755855216,0.0005145493257629524,0.2795954577714691,0.058321504613200854,27524,28836,0.488360539389638,0.5116394606103619,96.42476933995742,79.74403832505324,Média
Modelo,SC,3206,3355,273,288,569,585,556,537,547,0.08137108792846498,0.08584202682563338,0.16959761549925484,0.17436661698956782,0.16572280178837556,0.1600596125186289,0.1630402384500745,2,2828,0,493,32,0.0005961251862891207,0.8429210134128167,0.0,0.14694485842026825,0.009538002980625931,1692,1663,0.5043219076005961,0.49567809239940386,95.55886736214605,78.29508196721312,Média
Moeda,MG,4001,4253,290,342,689,734,671,700,827,0.06818716200329179,0.08041382553491654,0.16200329179402775,0.17258405831177992,0.15777098518692687,0.16458970138725607,0.1944509757818011,1,1666,2,1947,637,0.00023512814483893723,0.3917234893016694,0.00047025628967787447,0.45779449800141075,0.149776628262403,2106,2147,0.4951798730308018,0.5048201269691982,94.07477075005878,79.0061133317658,Média
Moema,MG,5956,6286,518,571,1050,1180,1082,902,983,0.08240534521158129,0.09083678014635699,0.16703786191536749,0.18771874005727013,0.17212853961183583,0.1434934775692014,0.15637925548838688,18,3331,5,2428,504,0.0028635062042634426,0.5299077314667515,0.0007954183900731785,0.3862551702195355,0.0801781737193764,3069,3217,0.48822780782691694,0.511772192173083,94.75023862551703,78.86461979000956,Média
Mogeiro,PB,8043,10784,1062,998,2110,2097,1678,1288,1551,0.09847922848664688,0.09254451038575667,0.19566023738872404,0.1944547477744807,0.15560089020771514,0.11943620178041543,0.14382418397626112,5,3080,4,6654,1041,0.0004636498516320475,0.28560830860534125,0.000370919881305638,0.6170252225519288,0.09653189910979229,5208,5576,0.48293768545994065,0.5170623145400594,74.58271513353115,63.73414317507418,Média
Mogi Guaçu,SP,122836,126387,9379,10620,23511,25478,20902,17887,18610,0.07420858157880161,0.08402762942391227,0.18602387903819223,0.201587188555785,0.16538093316559457,0.14152563159185677,0.14724615664585755,320,91722,62,28364,5919,0.002531905971341989,0.7257233734482186,0.0004905567819475104,0.22442181553482557,0.046832348263666355,60914,65473,0.48196412605726857,0.5180358739427314,97.19037559242643,79.9475341609501,Média
Mogi Mirim,SP,74597,76942,5596,6008,13139,15109,12920,11654,12516,0.07273010839333524,0.07808479114137921,0.17076499181201424,0.19636869330144785,0.16791869200176757,0.1514647396740402,0.1626679836760157,384,56140,94,16321,4003,0.004990772270021575,0.729640508434925,0.0012216994619323647,0.21212081827870344,0.05202620155441761,37059,39883,0.4816485144654415,0.5183514855345585,96.95224974656234,79.80270853370071,Média
Mogi das Cruzes,SP,352551,363207,31321,33827,67237,73281,60500,49185,47856,0.08623457147026352,0.09313421822817292,0.18512033083062826,0.20176097927628048,0.16657167951058213,0.13541864556575176,0.13175957511832095,14916,198636,450,116513,32692,0.041067490439336246,0.5468947459713056,0.001238962905450611,0.32078952222837115,0.09000927845553637,172192,191015,0.4740877791452257,0.5259122208547743,97.06613583989295,80.39350838502561,Baixa
Moiporá,GO,1285,1418,88,79,189,229,248,285,300,0.06205923836389281,0.05571227080394922,0.13328631875881522,0.1614950634696756,0.17489421720733428,0.2009873060648801,0.21156558533145275,4,638,3,646,127,0.0028208744710860366,0.44992947813822287,0.0021156558533145277,0.45557122708039494,0.08956276445698166,709,709,0.5,0.5,90.62059238363894,76.05782792665727,Média
Moita Bonita,SE,7287,9020,804,847,1650,1738,1510,1081,1390,0.08913525498891353,0.09390243902439024,0.18292682926829268,0.1926829268292683,0.1674057649667406,0.11984478935698448,0.1541019955654102,5,2687,2,5778,548,0.0005543237250554324,0.2978935698447894,0.00022172949002217295,0.6405764966740577,0.06075388026607539,4356,4664,0.48292682926829267,0.5170731707317073,80.78713968957871,68.65254988913526,Média
Moju,PA,53210,60792,8492,7673,14291,12117,8496,5196,4527,0.1396894328201079,0.1262172654296618,0.23508027372022636,0.19931898934070272,0.139755230951441,0.08547177260165811,0.07446703513620213,62,7701,147,43898,8984,0.0010198710356625871,0.1266778523489933,0.0024180813264903277,0.7221015923147782,0.14778260297407553,31981,28811,0.526072509540729,0.47392749045927096,87.52796420581656,74.58719897354918,Média
